id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
310233,"Sleek, luxurious, in Copacabana",1595467,Dennis,,Copacabana,-22.96777,-43.18192,Entire home/apt,148,6,26,2020-01-08,0.24,1,139
311801,Copa Penthouse Black & White Suite,1603206,Bob,,Copacabana,-22.9684,-43.18209,Entire home/apt,99,1,171,2021-02-09,1.53,7,74
313223,Bedroom & living room  in the best part of Ipanema,792218,Levy,,Ipanema,-22.98377,-43.20067,Entire home/apt,190,2,117,2021-02-17,1.07,10,334
313441,quarto com suite e cozinha casa boa,1451937,Marcelo,,Senador Camará,-22.88177,-43.49129,Private room,66,1,2,2014-06-23,0.02,1,365
313680,Alugo quarto arejado.,1612576,Jassanan,,Irajá,-22.84034,-43.3142,Private room,329,1,0,,,2,0
314975,BEST PLACE IN RIO FOR CARNIVAL!! SEE REVIEWS!!,1617355,Claudio,,Leblon,-22.98856,-43.22641,Entire home/apt,600,8,18,2019-03-06,0.16,1,89
315102,idéalement situé ipanema,1618278,Andy,,Ipanema,-22.98649,-43.19793,Entire home/apt,130,3,41,2021-03-14,0.41,2,90
315109,Flat in the heart of Ipanema beach,1618486,Denise,,Ipanema,-22.9806,-43.19818,Entire home/apt,229,2,15,2015-04-22,0.14,2,365
316355,LEBLON 1 BED FLAT BEST LOCATION,1624674,Paula,,Gávea,-22.97916,-43.22686,Private room,396,4,11,2017-03-01,0.10,2,363
316652,Everything u need + Breakfast!,1626226,Luiz,,Botafogo,-22.94315,-43.18478,Private room,138,3,94,2021-01-02,0.85,1,358
318861,3 Bedroom 3 bathroom luxury apt.,1635489,Riyad,,Copacabana,-22.96904,-43.18197,Entire home/apt,604,3,3,2020-03-08,0.04,1,0
321637,NEW WORLD LODGINGS #Caledonia Room,1641925,Charles,,Botafogo,-22.94109,-43.18754,Private room,716,3,1,2012-02-21,0.01,3,365
321648,NEW WORLD LODGINGS #Tirrik Room -RJ,1641925,Charles,,Botafogo,-22.94079,-43.18847,Private room,714,3,3,2015-01-09,0.03,3,365
321802,Arte e vista em Santa Teresa- Rio,1572599,,,Santa Teresa,-22.92464,-43.19156,Private room,80,2,22,2020-11-13,0.27,3,296
321803,"Luxury in RIO, 420 m2 - Room 3",1572599,,,Santa Teresa,-22.92501,-43.19107,Private room,1373,2,0,,,3,294
322004,THE BEST OF IPANEMA I - ONE BEDROOM,1648634,Jose,,Ipanema,-22.98531,-43.20082,Entire home/apt,212,4,185,2021-03-17,1.70,8,302
323213,Room in Ipanema at 600 m beach!,1603013,Giane,,Ipanema,-22.98212,-43.1984,Private room,220,3,13,2020-02-27,0.15,1,363
324324,Wonderful location in Copacabana!,1659441,Valéria,,Copacabana,-22.96488,-43.17707,Entire home/apt,184,3,99,2021-02-09,0.91,1,200
324541,NEW WORLD INDEPENDENT LODGINGS - RJ,1641925,Charles,,Botafogo,-22.94051,-43.18752,Private room,1922,3,6,2015-11-09,0.05,3,365
324679,Rio from the hill!,496656,Marcia  Longras,,Botafogo,-22.94231,-43.18528,Private room,98,5,13,2018-09-04,0.13,11,364
324827,duino`s house in Rio de Janeiro,1622624,Edwin,,Vargem Grande,-23.00028,-43.50999,Shared room,441,1,0,,,1,365
326205,Copa Penthouse Red & White Suite,1603206,Bob,,Copacabana,-22.96658,-43.18256,Entire home/apt,90,3,106,2018-01-31,0.97,7,294
326575,A COPACABANA 2 Bedroom  BEACH BLOCK,1668565,Rogerio,,Copacabana,-22.97717,-43.18935,Entire home/apt,214,3,197,2021-02-15,1.79,1,346
326674,Gorgeous Art and View in Sta Teresa,1572599,,,Santa Teresa,-22.92473,-43.19144,Private room,80,2,13,2016-08-20,0.16,3,296
327375,2BR Cosy Apt w/Pool in Santa Teresa,1673501,Josy,,Santa Teresa,-22.9227,-43.18337,Entire home/apt,3300,1,12,2020-02-25,0.11,5,365
328626,OLYMPIC GAMES 2016 - in Rio de Janeiro,1675497,Priscila,,Santa Teresa,-22.92087,-43.18862,Entire home/apt,1250,20,1,2012-02-21,0.01,1,365
328668,LOFT NEAR BEAUTIFUL WILD BEACHES,1678723,Cibele,,Vargem Grande,-22.96734,-43.4918,Private room,200,1,0,,,1,365
329615,Private room in big nice house,1416853,Maria,,Jardim Botânico,-22.96529,-43.23701,Private room,1101,1,0,,,1,365
330146,independent room within nature,1683850,Giselle & Jorge,,Recreio dos Bandeirantes,-23.02197,-43.51959,Private room,200,2,0,,,1,365
331088,Leblon Beach /Gávea The Best placee,530231,Yaya,,Lagoa,-22.97738,-43.22418,Private room,91,1,45,2020-01-10,0.41,4,356
331199,BOTAFOGO BEACH | BUNKBED ROOM,1689028,Leo,,Botafogo,-22.94311,-43.18366,Private room,120,3,106,2020-01-02,0.97,2,358
332150,"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92854,-43.19478,Private room,65,7,69,2020-01-05,0.68,6,202
332151,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92873,-43.19412,Private room,65,7,35,2020-01-23,0.39,6,204
332374,Varanda vista oceano na Praia Flamengo Triplo,1693952,Katia,,Glória,-22.92357,-43.17212,Private room,131,2,121,2020-02-25,1.11,3,363
333305,Copacabana Apartment Block Beach,1698297,Rodrigo,,Copacabana,-22.96873,-43.18238,Entire home/apt,2635,2,4,2016-08-24,0.06,1,363
336569,The most beautiful view in Rio!,1712679,Ana Amelia,,Botafogo,-22.94491,-43.18312,Entire home/apt,417,4,67,2021-02-16,0.61,3,364
337105,APARTAMENTO NO CORAÇAO DO CARNAVAL,1464031,Erika,,Centro,-22.91563,-43.18811,Entire home/apt,294,5,1,2014-07-16,0.01,4,362
337345,Gorgeous beachfront suitable bar,1714680,Katiuscia,,Barra da Tijuca,-23.01082,-43.36436,Private room,2754,1,0,,,1,365
344463,Ocean front 2 suite apt + amenities,1762102,Hilda,,Barra da Tijuca,-23.01124,-43.37254,Entire home/apt,396,3,65,2019-11-05,0.63,2,306
346694,"Alugo quarto espaçoso ,com direitos",1612576,Jassanan,,Irajá,-22.84023,-43.31512,Private room,358,1,0,,,2,363
347295,Copa Penthouse Brown & White Suite,1603206,Bob,,Copacabana,-22.96653,-43.18057,Entire home/apt,99,3,73,2020-04-01,0.67,7,24
347782,Amazing apartment in Botafogo,790898,Manoel,,Botafogo,-22.95469,-43.17486,Entire home/apt,200,4,2,2021-01-14,0.02,2,365
347820,AMAZING BEACH FRONT IN COPACABANA,235496,Paola & Isak,,Copacabana,-22.9827,-43.19102,Entire home/apt,610,2,264,2021-01-30,2.39,5,313
347883,Virtually On The Beach!!!,1763389,Philip,,Copacabana,-22.98194,-43.18916,Entire home/apt,250,3,191,2021-03-06,1.74,2,177
355075,Charmosa hospedagem!,1707318,Alessandro,,Flamengo,-22.93587,-43.17815,Private room,1098,1,0,,,1,365
355285,Rio Oceanfront w/ Spectacular View!,1794600,Marty,,Copacabana,-22.98289,-43.19099,Entire home/apt,1093,4,96,2020-01-29,0.89,1,88
357554,EXCELLENT LOCATION IN COPACABANA,1809627,Angelica And Bob,,Copacabana,-22.97369,-43.19022,Entire home/apt,156,3,180,2021-02-28,1.75,5,88
357889,Quarto Queen fantástico Zona Sul.,541570,Micheline & Jorge,,Humaitá,-22.95092,-43.19874,Private room,80,5,13,2019-11-20,0.13,3,0
358339,"Best in ""Ipanema Beach""",1812201,Eliane,,Ipanema,-22.98395,-43.19835,Entire home/apt,1377,5,1,2014-06-28,0.01,3,365
358365,Rent a Room at the Ipanema Beach,1812201,Eliane,,Ipanema,-22.98392,-43.19993,Private room,1377,1,0,,,3,365
360877,BEST PRICE IN RIO - 5th April To 25th May   R$185,1824379,Roger,,Copacabana,-22.96689,-43.1805,Entire home/apt,184,5,225,2021-03-01,2.05,2,340
363370,charming apartment in copacabana,1834286,Carlos,,Copacabana,-22.97523,-43.18878,Entire home/apt,179,2,247,2021-03-16,2.27,3,365
368146,Ótimo Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98652,-43.19532,Entire home/apt,169,3,183,2021-03-01,1.67,2,317
371899,Wonderful Penthouse Rio de Janeiro,1872525,Hanna,,Lagoa,-22.97624,-43.19563,Entire home/apt,1600,5,3,2020-02-26,0.06,1,0
371950,Excelente Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98484,-43.19613,Entire home/apt,200,3,274,2021-03-09,2.50,2,322
380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,1910409,Leandro,,Ipanema,-22.9864,-43.1928,Entire home/apt,190,5,20,2021-02-17,1.21,1,76
383985,"Copacabana , near Metro and the sea",1922831,Luiz,,Copacabana,-22.96582,-43.19118,Entire home/apt,191,1,10,2020-01-10,0.16,1,365
392267,HOLIDAY IN RIO 2019,1961007,Márcio,,Centro,-22.91339,-43.17586,Entire home/apt,79,3,87,2021-03-18,0.81,1,342
394953,Copacabana River: Wi-Fi/Cable TV/Air Conditioning,1974118,Denise,,Ipanema,-22.98371,-43.19574,Entire home/apt,247,5,10,2018-01-26,0.09,1,2
395586,Bangalô no Leblon com vista pro mar,1976943,Carioca,,Vidigal,-22.99341,-43.2335,Entire home/apt,180,2,0,,,2,365
396849,"3 Bedroom, 10 min walk from the beach - FF702.10",1982737,Estadia,,Leblon,-22.98176,-43.22163,Entire home/apt,472,2,109,2021-02-28,1.00,44,134
397397,Comfortable apartment in Sta Teresa Rio de Janeiro,1548126,Ania,,Santa Teresa,-22.91688,-43.18323,Entire home/apt,165,2,11,2021-02-17,0.35,1,180
398226,Suíte total independente no Joá,149407,Ricardo,,São Conrado,-22.99787,-43.27367,Private room,600,1,0,,,6,365
399342,Aluguel de temporada - suite com cama de solteiro,1994316,Mariangela,,Barra da Tijuca,-23.01365,-43.3087,Private room,1300,1,0,,,1,0
399476,APARTMENT in SANTA TERESA,1994382,Miguel,,Santa Teresa,-22.92041,-43.19038,Entire home/apt,425,5,3,2017-07-15,0.04,1,0
400326,Cool & Cozy Apartment in Copacabana,1998370,Jean,,Copacabana,-22.96769,-43.18397,Entire home/apt,217,1,149,2021-02-21,1.38,4,94
400887,STUDIO RIO 150m BEACH COPACABANA,2000722,Pamella,,Copacabana,-22.96874,-43.1861,Entire home/apt,100,2,133,2021-03-15,1.25,1,334
402104,Lovely suite in Barra,2007018,Ana Lucia,,Barra da Tijuca,-23.00924,-43.34072,Private room,250,1,8,2018-01-22,0.08,4,295
404674,"In the heart of our beautiful city…Oh, yeah!",261954,Elisa,,Flamengo,-22.9399,-43.17574,Private room,347,30,115,2017-03-02,1.06,3,52
404771,Apartamento Copacabana posto 6,1409553,Heloisa,,Copacabana,-22.98336,-43.19144,Entire home/apt,400,5,10,2020-01-20,0.10,1,180
404811,BAND NEW APT COPACABANA,581488,Carlos,,Copacabana,-22.97668,-43.19373,Private room,150,90,0,,,3,365
405444,Copacabana/200m Beach World Cup,2020642,Frederico,,Copacabana,-22.97393,-43.18862,Entire home/apt,180,2,77,2021-01-25,0.79,3,180
406425,Luxus Appartment Copacabana Beach,2025433,Rosane,,Copacabana,-22.96556,-43.17581,Entire home/apt,980,2,0,,,1,180
406603,Big green terrace in Copacabana !!!,1610574,Alexandra,,Copacabana,-22.97242,-43.18834,Entire home/apt,686,3,144,2021-03-07,1.35,2,353
409038,Copa Penthouse - 1 Bed Studio,1603206,Bob,,Copacabana,-22.96778,-43.18204,Entire home/apt,144,3,10,2019-11-01,0.12,7,304
409156,Penthouse at Leblon Nature and view,396108,Gisella,,Leblon,-22.98545,-43.23312,Private room,99,2,60,2021-03-15,0.56,5,81
409183,"Lapa:culture, work and fun in Rio",396108,Gisella,,Centro,-22.91373,-43.18079,Entire home/apt,72,4,22,2021-01-29,0.22,5,142
409668,"Confort, Tranquility, Safety - RIO",2039483,Paulo Cesar,,Anil,-22.94625,-43.33678,Private room,180,3,14,2020-01-02,0.17,3,364
416290,"Great single room in Botafogo, RJ",1989397,Dominique,,Botafogo,-22.95411,-43.19505,Private room,200,2,9,2020-02-26,0.09,2,365
419204,LEBLON BEACHFRONT VILLA Apt.4,1319991,,,São Conrado,-22.99578,-43.25397,Entire home/apt,659,5,8,2018-12-31,0.07,8,365
421001,Confortable charming 3 bedroom,2093718,Elisa,,Humaitá,-22.95733,-43.2031,Entire home/apt,286,5,64,2020-10-05,0.66,1,338
424916,Room in the middle of Copacabana and Ipanema,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,150,2,24,2020-11-02,0.28,4,365
428263,Leblon Lindo apt com varanda vista mar e três qtos,2129109,Isaac,,Vidigal,-22.9888,-43.23386,Entire home/apt,900,4,2,2014-06-30,0.02,1,363
428798,Aptº em Ipanema - Posto 9 - Rio,2131352,Denise,,Ipanema,-22.98427,-43.20796,Entire home/apt,800,4,20,2020-01-24,0.19,1,356
429280,Charming Apartament in Santa Teresa,2133500,Aline,,Santa Teresa,-22.91697,-43.18594,Entire home/apt,108,2,24,2021-02-08,0.24,1,348
436868,COPACABANA/LAPA 10minutes excelent,2169494,Elen Salles,,Flamengo,-22.93359,-43.17734,Entire home/apt,800,4,46,2019-07-16,0.43,1,359
438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,,Leblon,-22.97789,-43.22561,Entire home/apt,440,3,10,2020-01-05,0.09,4,364
439879,Mountain View Studio in Copacabana with FREE Wi-Fi,2185139,Ken,,Copacabana,-22.96274,-43.17718,Entire home/apt,165,3,16,2020-02-24,0.15,2,297
439907,Paz e Natureza em São Conrado / RIO,2107526,Maria Helena,,São Conrado,-22.99465,-43.27292,Entire home/apt,150,3,2,2021-02-15,0.04,1,169
440183,"Wonderfull Rio, on the hills!",496656,Marcia  Longras,,Laranjeiras,-22.93436,-43.19292,Private room,80,3,9,2020-01-03,0.12,11,323
441118,"IPANEMA, NICE STUDIOS, tv cabo",4307081,Nereu A,,Ipanema,-22.98595,-43.19903,Entire home/apt,659,1,5,2013-05-20,0.05,57,365
441119,Ipanema 205  beach block internet,4307081,Nereu A,,Ipanema,-22.98623,-43.2002,Entire home/apt,248,2,37,2020-12-13,0.35,57,365
441712,2 quartos pertinho da Lagoa (apenas temporada),1273774,Elisa,,Humaitá,-22.9594,-43.20253,Entire home/apt,180,2,15,2020-10-21,0.14,1,358
442509,Two single beds Ocean Flamengo Beach,1693952,Katia,,Glória,-22.92119,-43.1746,Private room,86,2,80,2020-02-29,0.75,3,364
444101,A Summer Place in Rio.,2206207,Guacira,,Botafogo,-22.94288,-43.18115,Private room,160,3,55,2020-02-25,0.51,1,364
444250,Charming Apartment Steps from Copacabana Beach,2206934,Delma,,Copacabana,-22.97237,-43.18761,Entire home/apt,290,4,104,2021-03-07,0.98,1,352
447602,Copacabana near subway and beach ★★★★★ - 3,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,170,2,7,2020-02-27,0.07,4,92
449040,SUITE / GARAGE - VIP AREA IN RIO,1726378,Maria,,Humaitá,-22.95799,-43.2039,Private room,206,7,1,2016-02-28,0.02,1,364
449104,Double Room - Large flat Copacabana,2223774,Nadja E Carol,,Copacabana,-22.96192,-43.18116,Private room,180,2,0,,,3,205
449177,"APARTMENT NEAR TO GO TO ""ROCK IN RIO""!!",2206708,Lilian E Cadu,,Vargem Pequena,-22.99124,-43.47979,Private room,330,5,1,2019-04-28,0.04,1,364
449391,Penthouse #3! Best Internet! Veranda! Expat US-DE,856145,Mario,,Copacabana,-22.98115,-43.19109,Private room,70,6,22,2021-03-12,0.20,3,265
452494,Cozy apt in Copa with Special Olympics deal!!,2248256,Leni,,Copacabana,-22.98374,-43.19241,Entire home/apt,357,4,0,,,1,178
452500,Kaza Rio Hostel room up to 6 people,2248279,Kaza Rio,,Estácio,-22.91586,-43.20939,Hotel room,54,1,5,2017-04-03,0.07,6,247
453069,Bit of sky in the heart of Ipanema,302928,Ingrid E Diogo,,Ipanema,-22.98316,-43.20806,Private room,290,1,19,2020-03-13,0.19,1,297
458264,CONDO PRUDENTE 205,2278812,Nilzete,,Ipanema,-22.98516,-43.20307,Entire home/apt,439,3,3,2016-08-17,0.04,12,365
462947,Apartment Rent in Rio (Copacabana),2300508,Luana,,Copacabana,-22.97844,-43.18857,Entire home/apt,357,2,0,,,2,365
464220,Studio in Nice Location (Flamengo),2306760,Gustavo E Patrícia,,Flamengo,-22.93596,-43.17961,Entire home/apt,130,4,74,2020-12-08,0.69,2,365
465227,Home sweet home at the Rio Lagoon,2311421,Mario,,Lagoa,-22.96127,-43.20417,Private room,350,1,6,2019-03-03,0.06,1,365
465251,Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,2308396,Inês,,Copacabana,-22.97888,-43.18997,Entire home/apt,517,5,53,2021-02-17,0.53,1,351
466477,ipanema Beach 801,4307081,Nereu A,,Copacabana,-22.98357,-43.19369,Private room,220,3,17,2021-01-04,0.17,57,365
471651,Jupiter Home at Botafogo,918340,Flávia,,Botafogo,-22.94939,-43.1825,Entire home/apt,800,15,17,2020-01-26,0.17,2,362
473180,"Modern, bright, quiet Copacabana Loft Apartment",2346349,Martin,,Copacabana,-22.98253,-43.19124,Entire home/apt,604,6,9,2019-09-02,0.11,1,278
475792,Copacabana 20' Downtown 10' Beach 7' Swimming 1',2358865,Yves,,Laranjeiras,-22.93173,-43.1804,Entire home/apt,250,3,8,2019-03-11,0.08,1,141
480220,COZY STUDIO IN IPANEMA,1430897,Flavia & Nando,,Ipanema,-22.98647,-43.19431,Entire home/apt,200,4,113,2020-02-26,1.07,2,295
480837,Bangalô charmoso no Leblon,1976943,Carioca,,Vidigal,-22.99349,-43.23492,Entire home/apt,180,1,0,,,2,365
483578,Two bedroom apartment near the sea,2394237,Leonor,,Barra da Tijuca,-23.00871,-43.32223,Entire home/apt,300,3,29,2020-02-06,0.27,1,357
484267,Cozy Penthouse between Copacabana and Ipanema,2385085,Celia,,Copacabana,-22.98504,-43.19228,Entire home/apt,458,2,103,2021-02-26,1.03,2,350
484296,O MELHOR PONTO NA BARRA DA TIJUCA.,2397409,Regina,,Barra da Tijuca,-23.00463,-43.37646,Entire home/apt,150,2,16,2019-12-02,0.16,1,298
485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,1450861,Leila,,Ipanema,-22.98177,-43.1999,Entire home/apt,220,4,238,2021-03-01,2.30,5,267
487461,LEBLON BEACHFRONT VILLA APT.2,1319991,,,Vidigal,-22.99009,-43.23293,Entire home/apt,549,5,20,2019-10-07,0.19,8,365
488190,Private room&bathroom&Leblon,2415244,Isaura,,Leblon,-22.98433,-43.22915,Private room,250,5,5,2020-02-25,0.08,3,364
490098,Best location in Leblon - 1 bedroom,2423945,Renata,,Leblon,-22.98497,-43.22551,Entire home/apt,357,2,137,2020-03-20,1.67,1,139
492856,Copacabana Penthouse Triplex,1537641,Gilles,,Copacabana,-22.97576,-43.19078,Entire home/apt,1600,1,79,2021-03-12,1.23,7,331
493569,Quarto familiar em Copacabana,2438532,Betty,,Copacabana,-22.96515,-43.1891,Private room,120,1,90,2021-02-01,0.90,2,365
494903,CASABLANCA 1 STUNNING BEACHFRONT,2444956,Jeanne,,Vidigal,-22.99187,-43.23301,Entire home/apt,140,2,443,2021-03-21,4.30,1,188
495330,Room at Barra da Tijuca,2446593,Alexandre,,Barra da Tijuca,-23.00419,-43.32293,Private room,164,1,1,2014-01-08,0.01,5,185
496174,Room 4 World Cup close 2 Maracanã,2450658,Mirella,,Tijuca,-22.93193,-43.24091,Private room,661,2,1,2013-02-14,0.01,1,358
498025,Charming apartment in Rio,2001083,Cristiane,,Flamengo,-22.93059,-43.17595,Entire home/apt,379,3,2,2016-08-18,0.04,1,358
503279,Room in family home,2482566,Andréa Lucia,,Copacabana,-22.96585,-43.18645,Private room,100,360,0,,,1,0
504174,Apartamento Copacabana Vista Mar,2479834,Pedro,,Copacabana,-22.97855,-43.18873,Entire home/apt,190,1,2,2017-12-27,0.02,1,355
504450,AP 2QTS BL8 TEMPORADA PROX RIO CENTRO,2487942,Aline,,Jacarepaguá,-22.97403,-43.41389,Entire home/apt,90,1,4,2019-10-06,0.13,5,327
505165,2021,144943,Marco,,Ipanema,-22.98038,-43.19809,Private room,299,7,19,2019-03-06,0.18,1,365
507900,Independent suite inside nature RIO,2502969,Grupo,,Cosme Velho,-22.94433,-43.20504,Entire home/apt,115,3,80,2021-02-16,0.77,3,351
508012,"1) Lapa, Downtown: Rio - Cosy Room",592995,Paulo Roberto,,Centro,-22.91255,-43.1903,Private room,170,4,2,2014-07-04,0.02,2,365
508247,Ocean View - Flat in Luxury Resort,3146837,Solon,,Barra da Tijuca,-23.01057,-43.36956,Entire home/apt,800,3,98,2021-01-03,0.94,1,365
508383,Ipanema COBERTURA jacuzzi Externo,1408960,Celina,,Ipanema,-22.98241,-43.19756,Entire home/apt,600,4,27,2020-02-26,0.28,4,364
509929,Duplex Penthouse in Ipanema,2512454,Roberto,,Ipanema,-22.98259,-43.1985,Entire home/apt,259,2,161,2021-01-03,1.51,2,252
510354,"Copacabana oceanview, room for 02..",1167383,Eduardo,,Copacabana,-22.96362,-43.17601,Private room,873,1,35,2017-05-17,0.33,4,364
512634,Quarto charmoso no canto do Leme,2513249,Elizabeth,,Leme,-22.96315,-43.16939,Private room,250,1,22,2020-10-12,0.22,2,179
514424,"Lovely Apartament  in Lapa, RJ",2528930,Ana Paula Sciammarella,,Centro,-22.91419,-43.18285,Entire home/apt,160,10,4,2021-01-04,0.04,1,345
514889,Extremely Calm 2 bdr apt. in Copaca,2535917,Nathalie,,Copacabana,-22.96621,-43.18861,Private room,1101,4,0,,,2,363
515144,Small room with privacy,2536988,Celeste,,Botafogo,-22.95578,-43.19387,Private room,60,4,53,2020-04-03,0.59,2,363
515317,incredible overlooking the Cristo,2538035,Nathalia,,Lagoa,-22.96231,-43.21097,Entire home/apt,450,1,0,,,2,365
519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,,Ipanema,-22.98673,-43.19772,Private room,200,2,222,2021-01-04,2.08,1,152
519542,"Luxury Oceanview in Rio, Barra da Tijuca",2555939,Antonio,,Barra da Tijuca,-23.01106,-43.32761,Entire home/apt,500,2,13,2021-01-03,0.12,1,305
519865,"Apartament, lateral view from  sea",533666,Sandra Valéria,,Copacabana,-22.96532,-43.18013,Entire home/apt,206,3,67,2021-01-31,0.65,1,363
523503,"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92895,-43.19427,Private room,98,1,56,2020-03-02,0.59,6,204
527221,Um quarto na Praia da Barra!,2590921,Anna,,Gardênia Azul,-22.95924,-43.35667,Entire home/apt,900,1,0,,,1,362
528329,"STUDIO IN COPACABANA, RIO",2595823,Vitor,,Copacabana,-22.96539,-43.17962,Private room,436,2,1,2019-10-06,0.06,1,365
528389,Quiet 1 bedroom apartment at Rio,2596229,Sydney,,Gávea,-22.97301,-43.22606,Entire home/apt,130,4,4,2020-01-02,0.06,1,354
528558,Great space in  IPANEMA! RECENTLY UPDATED FEB.17!!,1663702,Maria Luisa,,Ipanema,-22.98156,-43.20012,Entire home/apt,500,4,8,2020-02-10,0.08,1,363
528951,Stylish Artistic Apartment Ipanema,2598673,Fabian,,Ipanema,-22.9856,-43.19892,Entire home/apt,635,2,116,2021-01-04,1.53,1,109
530753,"6pers,1 block from Copacabana beach",2397123,Camila,,Copacabana,-22.97644,-43.18954,Entire home/apt,250,3,42,2020-09-07,0.39,1,234
536931,PRIME APARTMENT IN IPANEMA BEACH,338919,Charles,,Ipanema,-22.98583,-43.19577,Entire home/apt,220,2,212,2021-03-13,2.07,1,303
537390,Guest room in Santa Tereza!,2527334,,,Laranjeiras,-22.92957,-43.19309,Private room,60,2,79,2020-01-27,0.79,1,235
538034,Leblon Luxury Apart Hotel Superb!!!,2643038,Neusa Equipe Ar E Terra,,Leblon,-22.98224,-43.21673,Entire home/apt,417,3,7,2021-01-26,0.09,5,330
